time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,city,latitude,longitude
2021-07-31,39.8,24.2,32.6,40.9,28.5,34.1,0.0,0.0,0.0,15.8,8.6,28.4,91,14,44,28.11,44256.84,7.75,Giza,30.00944,31.20861
2021-08-01,40.7,25.2,33.9,41.1,26.2,33.7,0.0,0.0,0.0,21.7,10.0,40.7,59,13,31,28.41,44244.2,8.63,Giza,30.00944,31.20861
2021-08-02,40.3,24.5,33.2,41.3,26.8,33.9,0.0,0.0,0.0,20.5,8.3,31.7,81,14,36,28.14,44041.63,8.1,Giza,30.00944,31.20861
2021-08-03,40.9,26.2,34.6,41.2,28.0,34.1,0.0,0.0,0.0,21.8,10.2,37.4,64,12,29,28.04,44037.43,8.66,Giza,30.00944,31.20861
2021-08-04,42.9,26.5,36.1,42.9,27.3,35.1,0.0,0.0,0.0,19.1,9.4,33.5,53,10,23,27.64,43743.36,8.74,Giza,30.00944,31.20861
2021-08-05,43.3,27.8,36.5,43.7,27.4,34.8,0.0,0.0,0.0,25.6,11.3,43.2,42,9,20,27.96,43842.71,9.57,Giza,30.00944,31.20861
2021-08-06,41.9,27.1,35.6,41.3,27.4,34.3,0.0,0.0,0.0,16.9,10.2,29.9,43,10,22,27.91,43748.27,9.18,Giza,30.00944,31.20861
2021-08-07,42.0,26.0,34.0,40.6,29.8,34.6,0.0,0.0,0.0,20.0,11.1,39.2,70,12,36,27.71,43572.13,8.9,Giza,30.00944,31.20861
2021-08-08,38.5,24.4,31.7,38.5,28.7,33.1,0.0,0.0,0.0,15.5,10.9,31.7,88,17,47,27.68,43574.41,7.92,Giza,30.00944,31.20861
2021-08-09,37.9,23.5,31.2,40.3,27.8,33.3,0.0,0.0,0.0,26.8,9.3,44.3,90,22,50,26.94,43345.36,7.39,Giza,30.00944,31.20861
2021-08-10,38.6,24.6,31.9,41.2,28.4,33.5,0.0,0.0,0.0,24.9,10.7,38.9,87,21,46,26.99,43334.95,7.75,Giza,30.00944,31.20861
2021-08-11,38.8,24.3,32.2,39.6,27.5,32.6,0.0,0.0,0.0,18.0,12.1,33.1,87,14,41,27.33,43342.41,8.47,Giza,30.00944,31.20861
2021-08-12,39.0,25.3,32.6,40.4,28.8,33.7,0.0,0.0,0.0,20.2,10.2,32.0,83,17,42,27.09,43201.27,7.94,Giza,30.00944,31.20861
2021-08-13,39.4,25.7,33.1,40.3,28.1,33.8,0.0,0.0,0.0,19.3,10.3,30.6,64,19,37,26.58,43209.7,8.26,Giza,30.00944,31.20861
2021-08-14,37.9,24.2,31.5,38.5,27.7,32.1,0.0,0.0,0.0,23.0,13.1,38.2,86,21,44,26.91,43200.0,8.37,Giza,30.00944,31.20861
2021-08-15,38.6,24.0,31.8,39.9,26.4,32.5,0.0,0.0,0.0,23.4,11.4,40.0,82,18,42,26.99,43209.66,8.04,Giza,30.00944,31.20861
2021-08-16,38.4,23.9,31.3,39.0,27.2,32.2,0.0,0.0,0.0,19.5,12.3,31.0,87,17,46,26.97,43200.0,8.03,Giza,30.00944,31.20861
2021-08-17,36.8,22.8,30.3,38.1,26.0,31.6,0.0,0.0,0.0,19.5,10.5,42.1,88,22,49,26.88,43200.0,7.39,Giza,30.00944,31.20861
2021-08-18,35.4,22.6,29.5,36.6,24.9,30.1,0.0,0.0,0.0,20.0,11.6,32.4,83,22,46,26.95,43200.0,7.6,Giza,30.00944,31.20861
2021-08-19,37.7,22.2,30.0,38.5,25.3,31.0,0.0,0.0,0.0,20.1,10.4,33.1,88,18,47,26.77,43200.0,7.62,Giza,30.00944,31.20861
2021-08-20,38.3,23.3,31.0,39.3,26.4,32.3,0.0,0.0,0.0,16.3,9.5,30.2,85,18,47,26.05,43200.0,7.25,Giza,30.00944,31.20861
2021-08-21,39.9,23.7,32.0,40.3,26.5,32.7,0.0,0.0,0.0,24.3,13.4,39.6,86,17,44,26.41,43200.0,8.41,Giza,30.00944,31.20861
2021-08-22,38.6,23.9,31.2,38.9,27.7,32.0,0.0,0.0,0.0,19.0,13.6,31.0,94,16,48,26.22,43200.0,7.92,Giza,30.00944,31.20861
2021-08-23,36.2,22.6,29.6,36.1,25.8,30.7,0.0,0.0,0.0,17.5,10.5,32.8,87,21,48,26.36,43200.0,7.3,Giza,30.00944,31.20861
2021-08-24,35.5,22.7,29.6,37.5,25.9,31.6,0.0,0.0,0.0,24.2,7.3,40.3,87,26,51,26.24,43200.0,6.39,Giza,30.00944,31.20861
2021-08-25,36.0,24.5,30.3,38.3,28.3,32.1,0.0,0.0,0.0,23.2,10.6,40.7,87,23,51,25.69,43200.0,7.03,Giza,30.00944,31.20861
2021-08-26,37.7,23.4,30.8,38.7,27.1,32.3,0.0,0.0,0.0,21.5,12.6,34.2,92,22,52,25.39,43200.0,7.42,Giza,30.00944,31.20861
2021-08-27,38.2,24.3,31.2,39.7,27.4,31.9,0.0,0.0,0.0,20.1,14.6,34.9,84,17,47,25.22,43182.45,8.16,Giza,30.00944,31.20861
2021-08-28,38.2,23.5,31.1,38.7,26.1,31.8,0.0,0.0,0.0,18.8,11.5,30.2,81,18,44,25.76,43114.88,7.71,Giza,30.00944,31.20861
2021-08-29,39.3,23.5,31.9,39.6,27.1,33.0,0.0,0.0,0.0,21.5,11.9,34.9,88,17,46,25.62,43046.84,7.9,Giza,30.00944,31.20861
2021-08-30,37.2,24.9,31.1,39.0,26.8,31.9,0.0,0.0,0.0,23.4,14.1,38.5,79,25,45,24.94,42978.41,7.86,Giza,30.00944,31.20861
2021-08-31,37.2,23.3,30.1,37.2,25.9,30.6,0.0,0.0,0.0,22.1,15.3,35.6,83,24,49,25.2,42909.66,7.96,Giza,30.00944,31.20861
2021-09-01,36.8,22.8,29.8,36.8,25.2,30.0,0.0,0.0,0.0,22.0,16.2,34.9,86,21,49,24.98,42840.68,7.92,Giza,30.00944,31.20861
2021-09-02,37.0,23.0,29.9,37.2,25.2,30.4,0.0,0.0,0.0,20.2,15.2,33.8,80,22,49,24.87,42771.52,7.73,Giza,30.00944,31.20861
2021-09-03,36.9,22.2,29.6,37.4,24.9,30.5,0.0,0.0,0.0,22.4,13.2,35.3,89,21,51,25.1,42702.27,7.31,Giza,30.00944,31.20861
2021-09-04,35.3,22.4,29.3,37.0,25.2,30.7,0.0,0.0,0.0,18.4,9.6,34.2,86,25,51,24.75,42633.0,6.46,Giza,30.00944,31.20861
2021-09-05,35.2,23.9,29.3,37.0,26.7,30.4,0.0,0.0,0.0,20.2,13.7,33.5,88,26,52,24.38,42563.54,7.02,Giza,30.00944,31.20861
2021-09-06,35.5,22.1,28.8,36.0,24.3,29.3,0.0,0.0,0.0,19.8,11.9,32.8,82,24,49,24.51,42493.11,7.1,Giza,30.00944,31.20861
2021-09-07,36.2,21.6,29.3,36.7,23.2,30.0,0.0,0.0,0.0,18.8,11.4,31.7,77,25,47,24.36,42421.75,7.06,Giza,30.00944,31.20861
2021-09-08,39.3,24.8,32.8,40.3,25.7,33.1,0.0,0.0,0.0,22.3,11.4,34.9,67,19,37,23.77,42349.54,7.76,Giza,30.00944,31.20861
2021-09-09,38.4,26.1,31.8,39.6,27.1,32.4,0.0,0.0,0.0,22.0,13.2,36.0,62,22,41,23.95,42276.57,7.8,Giza,30.00944,31.20861
2021-09-10,34.3,22.8,28.0,34.9,25.7,29.0,0.0,0.0,0.0,20.7,13.2,33.5,85,29,56,20.49,33839.95,6.12,Giza,30.00944,31.20861
2021-09-11,32.5,22.1,27.1,33.6,24.4,27.5,0.0,0.0,0.0,21.6,12.4,38.2,82,30,53,19.59,38026.74,5.85,Giza,30.00944,31.20861
2021-09-12,34.9,20.6,28.2,35.2,22.5,29.0,0.0,0.0,0.0,14.7,8.4,31.7,84,26,49,23.71,41990.21,6.12,Giza,30.00944,31.20861
2021-09-13,39.1,24.7,31.5,38.5,24.2,30.9,0.0,0.0,0.0,20.0,15.1,36.7,51,18,36,23.52,41883.91,8.38,Giza,30.00944,31.20861
2021-09-14,36.2,22.6,30.1,37.3,25.5,31.1,0.0,0.0,0.0,25.1,8.0,45.4,82,23,45,22.3,41772.98,6.06,Giza,30.00944,31.20861
2021-09-15,32.9,23.4,28.6,32.6,25.9,29.0,0.0,0.0,0.0,19.6,12.1,33.8,81,26,47,22.81,40416.2,6.62,Giza,30.00944,31.20861
2021-09-16,32.8,22.0,27.3,32.6,24.8,27.8,0.0,0.0,0.0,21.6,11.8,36.4,81,27,52,22.17,41562.98,6.25,Giza,30.00944,31.20861
2021-09-17,32.7,22.5,27.3,32.9,23.4,27.3,0.0,0.0,0.0,20.9,13.8,37.8,73,29,50,20.57,40982.54,6.35,Giza,30.00944,31.20861
2021-09-18,33.8,22.7,27.9,33.2,24.5,27.9,0.0,0.0,0.0,21.2,14.1,34.9,75,26,49,22.59,41183.41,6.78,Giza,30.00944,31.20861
2021-09-19,36.0,20.7,28.5,34.0,22.2,27.9,0.0,0.0,0.0,21.8,17.8,38.9,90,22,50,23.12,40888.95,7.6,Giza,30.00944,31.20861
2021-09-20,38.3,21.6,29.8,37.1,23.2,29.5,0.0,0.0,0.0,22.9,17.1,37.8,84,18,47,22.73,40720.96,7.88,Giza,30.00944,31.20861
2021-09-21,37.9,23.1,30.1,37.3,26.4,30.4,0.0,0.0,0.0,21.5,16.4,35.6,97,16,51,22.31,37437.84,7.51,Giza,30.00944,31.20861
2021-09-22,37.6,21.8,29.5,36.6,25.2,29.7,0.0,0.0,0.0,22.6,13.5,38.2,96,18,49,22.33,40169.57,7.23,Giza,30.00944,31.20861
2021-09-23,34.3,22.2,28.2,34.6,24.7,29.3,0.0,0.0,0.0,18.2,9.9,33.8,82,28,52,21.89,39907.8,6.11,Giza,30.00944,31.20861
2021-09-24,30.3,22.8,26.2,29.5,22.3,26.6,0.0,0.0,0.0,20.9,11.6,36.4,81,32,54,18.95,38005.81,5.33,Giza,30.00944,31.20861
2021-09-25,31.6,17.8,24.8,30.1,17.9,24.1,0.0,0.0,0.0,24.0,13.1,41.8,76,29,50,21.76,39621.84,6.09,Giza,30.00944,31.20861
2021-09-26,31.9,19.8,26.1,33.3,20.4,26.2,0.0,0.0,0.0,18.4,12.6,33.8,77,33,53,20.13,39284.34,5.61,Giza,30.00944,31.20861
2021-09-27,30.9,20.8,26.1,31.7,23.3,26.7,0.0,0.0,0.0,18.7,9.9,32.8,84,33,54,21.29,39354.17,5.49,Giza,30.00944,31.20861
2021-09-28,32.0,20.4,26.2,32.6,23.0,27.3,0.0,0.0,0.0,14.4,8.5,28.8,89,30,57,21.07,39228.06,5.34,Giza,30.00944,31.20861
2021-09-29,32.7,19.4,26.5,33.1,21.8,27.3,0.0,0.0,0.0,17.7,10.1,30.6,93,28,56,21.3,39107.55,5.62,Giza,30.00944,31.20861
2021-09-30,33.3,20.6,26.9,34.9,23.3,28.1,0.0,0.0,0.0,23.7,10.9,37.4,95,30,59,20.7,38993.02,5.56,Giza,30.00944,31.20861
2021-10-01,31.9,20.4,26.0,32.6,22.4,26.4,0.0,0.0,0.0,20.2,12.6,33.1,90,28,57,20.41,38967.11,5.59,Giza,30.00944,31.20861
2021-10-02,30.5,19.2,25.0,31.0,21.0,25.6,0.0,0.0,0.0,20.0,9.7,36.7,89,32,58,20.46,38873.38,5.08,Giza,30.00944,31.20861
2021-10-03,30.8,20.4,25.5,31.5,21.7,25.7,0.0,0.0,0.0,20.2,11.4,32.0,82,32,55,19.99,38837.59,5.31,Giza,30.00944,31.20861
2021-10-04,30.4,18.3,24.7,30.4,19.1,24.4,0.0,0.0,0.0,19.8,12.6,40.3,85,32,55,19.92,38801.49,5.42,Giza,30.00944,31.20861
2021-10-05,30.1,17.9,24.3,29.9,18.9,24.0,0.0,0.0,0.0,20.2,12.1,31.3,89,29,56,20.54,38765.03,5.39,Giza,30.00944,31.20861
2021-10-06,30.3,18.3,24.5,30.3,18.9,24.2,0.0,0.0,0.0,17.6,11.8,29.2,83,34,53,19.64,38728.23,5.32,Giza,30.00944,31.20861
2021-10-07,31.0,19.3,24.9,30.0,20.9,24.7,0.0,0.0,0.0,23.1,14.2,36.0,92,30,58,19.11,37979.3,5.41,Giza,30.00944,31.20861
2021-10-08,31.3,18.5,25.2,31.2,18.8,24.7,0.0,0.0,0.0,21.3,14.4,33.1,82,32,53,19.99,38653.45,5.72,Giza,30.00944,31.20861
2021-10-09,32.0,19.5,25.4,31.2,20.2,25.0,0.0,0.0,0.0,21.7,16.2,34.2,85,30,57,19.56,38405.74,5.79,Giza,30.00944,31.20861
2021-10-10,32.9,19.5,25.5,30.7,20.5,24.8,0.0,0.0,0.0,24.1,18.7,39.6,92,23,59,19.69,37975.68,6.08,Giza,30.00944,31.20861
2021-10-11,33.3,19.4,26.2,31.1,20.5,25.7,0.0,0.0,0.0,23.7,17.6,41.0,98,23,59,18.83,37832.71,5.73,Giza,30.00944,31.20861
2021-10-12,34.0,21.4,27.2,33.6,23.1,26.9,0.0,0.0,0.0,22.3,16.5,34.6,89,22,54,18.13,36991.06,5.99,Giza,30.00944,31.20861
2021-10-13,33.5,21.3,27.0,31.3,22.7,26.0,0.0,0.0,0.0,24.1,18.2,39.6,88,20,52,18.89,36160.88,6.61,Giza,30.00944,31.20861
2021-10-14,32.9,20.2,26.3,30.9,22.0,25.9,0.0,0.0,0.0,27.1,18.5,42.5,97,25,59,18.88,37964.91,6.01,Giza,30.00944,31.20861
2021-10-15,33.5,20.6,27.2,33.6,21.9,26.9,0.1,0.1,0.0,20.8,14.4,33.1,91,23,51,18.95,38377.84,5.87,Giza,30.00944,31.20861
2021-10-16,34.6,21.6,27.8,31.9,22.8,26.8,0.0,0.0,0.0,17.4,8.1,31.0,71,12,38,15.57,34489.86,5.15,Giza,30.00944,31.20861
2021-10-17,31.6,20.9,26.2,31.2,21.3,25.3,0.0,0.0,0.0,19.3,10.9,31.3,71,22,43,18.59,37861.61,5.48,Giza,30.00944,31.20861
2021-10-18,29.0,18.5,24.1,28.8,19.8,24.0,0.0,0.0,0.0,15.8,9.3,24.5,89,31,54,18.39,37790.91,4.66,Giza,30.00944,31.20861
2021-10-19,29.1,17.6,23.5,28.4,18.2,22.9,0.0,0.0,0.0,18.0,10.7,32.4,81,32,53,17.85,37719.91,4.81,Giza,30.00944,31.20861
2021-10-20,28.6,18.0,23.2,27.7,18.7,22.6,0.0,0.0,0.0,19.0,11.6,32.4,84,31,55,17.15,37386.5,4.69,Giza,30.00944,31.20861
2021-10-21,28.1,16.3,22.5,27.3,16.7,21.8,0.0,0.0,0.0,16.6,10.0,27.4,87,31,54,17.81,36761.44,4.59,Giza,30.00944,31.20861
2021-10-22,28.3,16.7,22.6,26.6,17.5,22.1,0.0,0.0,0.0,16.8,11.3,29.2,88,33,58,14.7,28923.37,4.14,Giza,30.00944,31.20861
2021-10-23,28.3,17.8,23.0,27.8,19.1,22.8,0.0,0.0,0.0,21.4,12.6,33.1,94,37,63,16.6,36671.39,4.37,Giza,30.00944,31.20861
2021-10-24,27.3,16.0,22.1,26.0,16.0,21.2,0.0,0.0,0.0,14.6,11.1,28.8,85,35,55,17.61,36984.95,4.45,Giza,30.00944,31.20861
2021-10-25,28.1,16.6,22.7,28.1,17.4,22.5,0.0,0.0,0.0,17.1,9.3,28.4,89,37,58,17.36,36669.19,4.23,Giza,30.00944,31.20861
2021-10-26,29.1,16.8,23.3,28.5,17.5,23.0,0.0,0.0,0.0,20.1,13.2,31.3,91,39,61,17.07,36604.86,4.61,Giza,30.00944,31.20861
2021-10-27,32.2,19.0,25.3,30.4,19.7,24.5,0.0,0.0,0.0,20.3,15.7,34.6,88,25,54,17.04,36540.8,5.51,Giza,30.00944,31.20861
2021-10-28,34.6,20.9,27.1,32.8,21.7,26.2,0.0,0.0,0.0,17.7,6.5,31.0,67,15,38,15.34,34577.61,4.34,Giza,30.00944,31.20861
2021-10-29,30.6,19.1,24.7,30.2,20.7,25.6,0.0,0.0,0.0,13.4,6.8,28.1,87,31,58,16.51,35101.86,4.03,Giza,30.00944,31.20861
2021-10-30,30.5,21.8,25.5,31.0,23.9,26.5,0.4,0.4,0.0,20.1,6.8,33.5,82,31,57,13.89,24705.4,3.5,Giza,30.00944,31.20861
2021-10-31,33.5,22.4,26.6,30.6,21.1,26.1,0.3,0.3,0.0,26.0,12.5,42.1,73,23,47,16.09,35067.19,5.23,Giza,30.00944,31.20861
2021-11-01,30.5,20.2,25.1,27.3,22.2,25.2,0.0,0.0,0.0,19.3,10.0,34.2,96,20,56,16.65,35777.9,4.6,Giza,30.00944,31.20861
2021-11-02,28.5,17.7,23.3,28.1,18.8,23.2,0.0,0.0,0.0,12.6,7.3,23.0,86,32,55,16.07,35614.23,3.89,Giza,30.00944,31.20861
2021-11-03,30.4,18.1,24.5,29.9,19.4,24.3,0.0,0.0,0.0,19.8,9.8,30.2,86,30,54,16.07,35563.6,4.44,Giza,30.00944,31.20861
2021-11-04,28.9,19.2,23.8,27.4,19.5,23.0,0.0,0.0,0.0,25.7,18.0,42.8,84,37,61,15.84,35513.81,4.73,Giza,30.00944,31.20861
2021-11-05,29.9,18.7,23.8,28.7,19.2,23.5,0.0,0.0,0.0,25.0,16.7,41.4,89,39,64,15.33,34945.48,4.42,Giza,30.00944,31.20861
2021-11-06,30.9,19.3,24.3,29.5,20.2,24.3,0.0,0.0,0.0,20.4,15.8,36.0,90,33,64,15.37,34779.62,4.39,Giza,30.00944,31.20861
2021-11-07,31.1,20.0,24.4,29.5,21.3,24.6,0.0,0.0,0.0,18.2,15.3,29.5,99,27,67,14.63,27722.4,4.11,Giza,30.00944,31.20861
2021-11-08,30.7,18.7,23.7,29.5,20.3,23.7,0.0,0.0,0.0,15.5,13.1,27.4,99,26,65,15.15,34693.57,4.11,Giza,30.00944,31.20861
2021-11-09,31.2,15.7,23.8,29.5,14.7,22.2,0.0,0.0,0.0,14.6,11.4,27.7,72,22,45,16.21,35172.94,4.83,Giza,30.00944,31.20861
2021-11-10,29.3,17.0,22.6,28.2,17.8,22.4,0.0,0.0,0.0,18.4,11.1,28.1,96,28,62,14.07,33013.37,3.81,Giza,30.00944,31.20861
2021-11-11,26.0,16.3,21.4,23.7,17.3,20.8,0.0,0.0,0.0,19.6,13.5,32.0,98,39,67,11.64,29701.02,3.49,Giza,30.00944,31.20861
2021-11-12,25.9,16.9,21.3,23.5,16.3,19.9,0.0,0.0,0.0,21.1,13.9,36.4,80,38,57,12.32,29913.99,3.74,Giza,30.00944,31.20861
2021-11-13,28.8,14.5,21.9,27.6,14.3,21.1,0.0,0.0,0.0,12.6,8.2,23.8,90,28,55,14.73,34658.37,3.5,Giza,30.00944,31.20861
2021-11-14,28.9,15.9,22.4,28.7,16.7,22.4,0.0,0.0,0.0,11.5,7.5,20.2,94,32,60,14.98,34625.16,3.48,Giza,30.00944,31.20861
2021-11-15,27.0,17.3,22.0,26.7,19.0,22.4,0.0,0.0,0.0,10.2,6.8,23.4,97,37,64,14.5,34432.02,3.14,Giza,30.00944,31.20861
2021-11-16,24.7,16.7,21.1,25.4,17.9,22.2,0.0,0.0,0.0,8.3,3.2,13.7,93,51,68,10.1,24157.75,1.95,Giza,30.00944,31.20861
2021-11-17,26.6,16.8,21.6,25.6,17.3,21.6,0.0,0.0,0.0,13.4,6.7,27.0,86,38,60,14.32,34388.64,3.23,Giza,30.00944,31.20861
2021-11-18,25.7,15.7,20.4,24.8,16.9,20.3,0.0,0.0,0.0,15.5,9.5,25.9,98,43,69,13.46,33723.34,3.19,Giza,30.00944,31.20861
2021-11-19,25.6,14.9,19.8,23.2,15.4,19.0,0.0,0.0,0.0,17.3,10.2,29.9,95,34,64,13.33,33594.11,3.3,Giza,30.00944,31.20861
2021-11-20,23.7,14.2,17.9,20.0,13.3,16.6,1.8,1.8,0.0,23.9,11.4,43.2,88,33,66,12.95,32586.53,2.96,Giza,30.00944,31.20861
2021-11-21,20.8,12.9,16.6,18.6,12.1,15.5,0.9,0.9,0.0,18.6,11.1,31.7,94,51,75,11.93,32591.05,2.31,Giza,30.00944,31.20861
2021-11-22,22.9,12.8,17.5,22.4,11.8,17.1,0.0,0.0,0.0,12.5,8.9,23.4,92,50,76,13.01,33837.18,2.33,Giza,30.00944,31.20861
2021-11-23,24.3,14.8,19.2,23.9,15.3,19.6,0.0,0.0,0.0,8.9,5.1,19.1,90,44,70,14.15,33710.72,2.68,Giza,30.00944,31.20861
2021-11-24,24.9,12.9,19.2,23.8,12.8,18.8,0.0,0.0,0.0,11.2,7.5,21.2,95,37,67,13.68,31562.83,2.94,Giza,30.00944,31.20861
2021-11-25,26.2,16.5,20.8,25.6,16.8,20.9,0.0,0.0,0.0,8.9,5.0,18.0,86,35,61,13.97,33951.72,2.86,Giza,30.00944,31.20861
2021-11-26,25.7,14.9,20.1,24.0,14.7,19.3,0.0,0.0,0.0,12.1,7.7,22.3,86,32,59,14.14,34071.3,3.25,Giza,30.00944,31.20861
2021-11-27,28.7,15.1,21.1,27.0,15.2,20.3,0.0,0.0,0.0,12.7,5.2,18.0,84,23,53,14.11,34069.02,2.93,Giza,30.00944,31.20861
2021-11-28,31.4,15.6,22.8,29.6,13.1,20.7,0.0,0.0,0.0,13.3,8.2,24.1,59,17,38,13.95,33703.58,3.6,Giza,30.00944,31.20861
2021-11-29,34.2,17.9,25.3,32.1,16.1,23.5,0.0,0.0,0.0,11.9,4.6,15.8,46,14,30,13.89,33703.21,3.44,Giza,30.00944,31.20861
2021-11-30,29.1,16.7,22.2,27.5,13.7,20.2,0.0,0.0,0.0,15.9,13.2,27.0,78,19,46,13.91,33824.0,4.47,Giza,30.00944,31.20861
2021-12-01,22.3,15.4,18.5,19.7,15.1,17.7,0.1,0.1,0.0,19.1,11.0,32.4,92,47,69,9.78,31070.22,2.47,Giza,30.00944,31.20861
2021-12-02,22.2,14.1,17.8,20.0,13.7,16.6,0.0,0.0,0.0,11.9,6.5,20.9,87,32,59,13.43,33825.01,2.83,Giza,30.00944,31.20861
2021-12-03,22.5,13.1,17.8,20.2,11.7,15.9,0.0,0.0,0.0,15.1,11.3,28.1,86,39,59,12.54,32361.83,3.07,Giza,30.00944,31.20861
2021-12-04,22.4,11.0,17.1,19.8,9.9,15.2,0.0,0.0,0.0,12.1,8.9,21.6,90,30,57,11.24,33377.63,2.73,Giza,30.00944,31.20861
2021-12-05,20.6,11.9,16.3,17.8,9.1,13.5,0.0,0.0,0.0,20.7,14.1,37.1,67,44,54,13.01,33209.29,3.25,Giza,30.00944,31.20861
2021-12-06,21.7,12.2,17.0,20.7,10.7,15.8,0.0,0.0,0.0,10.6,7.6,18.0,87,47,64,9.85,22436.99,2.13,Giza,30.00944,31.20861
2021-12-07,21.1,13.8,16.7,17.0,9.6,14.1,0.0,0.0,0.0,24.0,13.6,38.9,78,33,57,6.16,9816.06,2.65,Giza,30.00944,31.20861
2021-12-08,20.0,10.0,14.9,14.0,4.8,10.2,0.0,0.0,0.0,35.5,20.2,56.5,54,35,42,12.72,31316.9,4.15,Giza,30.00944,31.20861
2021-12-09,21.0,9.6,15.4,19.9,7.2,13.5,0.0,0.0,0.0,14.0,7.7,20.9,84,41,58,13.1,33519.21,2.52,Giza,30.00944,31.20861
2021-12-10,25.2,13.4,18.4,22.7,11.3,16.1,0.0,0.0,0.0,14.3,11.5,25.2,80,29,53,13.13,33602.4,3.42,Giza,30.00944,31.20861
2021-12-11,24.9,11.8,18.1,23.7,10.4,16.8,0.0,0.0,0.0,8.4,4.2,14.8,72,33,52,13.46,31990.34,2.69,Giza,30.00944,31.20861
2021-12-12,24.8,11.0,17.8,22.6,9.5,16.3,0.0,0.0,0.0,11.2,7.8,20.2,85,30,58,9.89,24565.39,2.5,Giza,30.00944,31.20861
2021-12-13,23.6,13.3,18.5,23.5,13.0,18.2,0.0,0.0,0.0,13.7,8.2,22.7,99,51,71,9.83,22800.93,2.17,Giza,30.00944,31.20861
2021-12-14,21.6,12.7,16.6,18.7,12.3,15.1,0.0,0.0,0.0,17.9,9.3,31.7,94,36,65,12.0,32963.59,2.68,Giza,30.00944,31.20861
2021-12-15,19.5,9.3,14.2,15.5,6.8,11.4,0.0,0.0,0.0,17.6,10.1,32.0,80,32,53,13.2,33681.63,2.91,Giza,30.00944,31.20861
2021-12-16,19.5,9.5,14.1,16.8,7.1,11.7,0.0,0.0,0.0,10.7,8.4,23.0,80,36,59,11.12,29219.22,2.33,Giza,30.00944,31.20861
2021-12-17,18.7,10.5,14.0,16.0,9.4,12.6,0.1,0.1,0.0,15.1,7.5,27.4,94,47,72,11.63,33122.29,2.16,Giza,30.00944,31.20861
2021-12-18,18.9,8.1,13.5,13.9,5.4,10.3,0.0,0.0,0.0,22.9,13.7,38.5,91,33,61,11.45,32578.02,2.78,Giza,30.00944,31.20861
2021-12-19,18.2,9.5,14.1,13.4,6.3,10.2,0.0,0.0,0.0,26.7,18.5,43.9,77,41,55,12.29,33066.08,3.33,Giza,30.00944,31.20861
2021-12-20,15.1,8.6,11.6,10.6,4.8,7.9,3.7,3.7,0.0,27.6,17.9,43.9,88,53,69,11.17,33301.77,2.17,Giza,30.00944,31.20861
2021-12-21,17.7,7.1,11.5,15.2,3.3,8.6,0.0,0.0,0.0,18.4,13.7,30.6,83,54,72,11.67,33146.43,2.07,Giza,30.00944,31.20861
2021-12-22,18.7,7.7,12.6,16.7,5.1,10.8,0.7,0.7,0.0,15.4,10.4,27.7,98,51,79,11.34,32722.92,1.92,Giza,30.00944,31.20861
2021-12-23,17.4,9.2,12.9,15.7,8.5,11.9,0.1,0.1,0.0,15.4,7.2,23.4,100,56,84,9.12,24406.55,1.59,Giza,30.00944,31.20861
2021-12-24,18.5,8.3,13.1,14.3,6.8,11.0,0.0,0.0,0.0,21.0,10.2,35.3,98,41,72,10.08,27817.83,2.17,Giza,30.00944,31.20861
2021-12-25,18.9,9.3,13.3,15.3,7.8,11.1,0.0,0.0,0.0,15.8,8.1,28.8,88,34,63,12.41,33651.6,2.53,Giza,30.00944,31.20861
2021-12-26,19.1,5.9,13.0,15.0,3.7,10.0,0.0,0.0,0.0,19.6,12.6,33.5,93,34,62,13.18,33663.73,2.87,Giza,30.00944,31.20861
2021-12-27,20.3,7.3,13.9,17.2,5.1,11.5,0.0,0.0,0.0,13.2,10.0,26.3,94,32,65,13.09,33678.57,2.64,Giza,30.00944,31.20861
2021-12-28,20.0,10.3,14.5,17.3,9.4,12.9,0.0,0.0,0.0,15.6,8.0,29.2,93,42,68,11.69,32163.43,2.32,Giza,30.00944,31.20861
2021-12-29,20.1,8.4,14.2,16.3,6.8,12.2,0.7,0.7,0.0,15.8,8.5,27.4,93,31,64,11.99,27830.16,2.55,Giza,30.00944,31.20861
2021-12-30,18.5,12.2,15.1,14.2,7.8,11.3,0.4,0.4,0.0,23.1,17.9,40.7,69,35,52,7.63,20722.54,3.09,Giza,30.00944,31.20861
2021-12-31,17.8,11.9,14.7,14.2,10.3,12.3,5.6,5.6,0.0,24.7,16.4,43.6,93,47,75,7.37,14559.01,1.88,Giza,30.00944,31.20861
2022-01-01,17.8,8.8,13.1,16.5,7.4,11.8,0.1,0.1,0.0,14.3,8.0,22.3,96,52,80,10.93,31491.85,1.76,Giza,30.00944,31.20861
2022-01-02,18.6,9.1,13.4,17.7,8.3,12.8,0.4,0.4,0.0,9.7,5.5,19.4,100,57,84,11.02,31086.11,1.77,Giza,30.00944,31.20861
